Compound ID,measured log(solubility:mol/L),SMILES
Anethole,-3.13,COc1ccc(C=CC)cc1
Aniline ,-0.41,Nc1ccccc1
Anilofos,-4.432,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1
Anisole,-1.85,COc1ccccc1
Anthracene,-6.35,c1ccc2cc3ccccc3cc2c1
Anthraquinone,-5.19,O=C1c2ccccc2C(=O)c3ccccc13
Antipyrene,0.715,Cc1cc(=O)n(c2ccccc2)n1C
Apazone,-3.538,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C 
"Atovaquone(0,430mg/ml) - neutral",-5.931,OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O
Atratone,-2.084,CCNc1nc(NC(C)C)nc(OC)n1
Atrazine,-3.85,CCNc1nc(Cl)nc(NC(C)C)n1
Azintamide,-1.716,CCN(CC)C(=O)CSc1ccc(Cl)nn1
Azobenzene,-4.45,N(=Nc1ccccc1)c2ccccc2
Azodrin,0.651,CNC(=O)C=C(C)OP(=O)(OC)OC
Barban,-4.37,ClCC#CCOC(=O)Nc1cccc(Cl)c1
Barbital,-2.4,O=C1NC(=O)NC(=O)C1(CC)CC
Bendroflumethiazide,-3.59,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F
Benfluralin,-5.53,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
Benfuracarb,-4.71,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C
benodanil,-4.21,c1c(NC(=O)c2ccccc2(I))cccc1
Benomyl,-4.883,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12
Bensulide,-4.2,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1
Benzaldehyde,-1.19,O=Cc1ccccc1
Benzamide,-0.96,NC(=O)c1ccccc1
Benzene ,-1.64,c1ccccc1
benzhydrol,-2.55,c1ccccc1C(O)c2ccccc2
Benznidazole,-2.81,O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2
Benzo(a)fluorene,-6.68,C1c2ccccc2c3ccc4ccccc4c13
Benzo(a)pyrene,-8.699,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45
Benzo(b)fluoranthene,-8.23,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54
Benzo(b)fluorene,-8.04,C1c2ccccc2c3cc4ccccc4cc13
Benzo(e)pyrene,-7.8,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43
Benzo(j)fluoranthene,-8.0,c1ccc2c3c(ccc2c1)c4cccc5cccc3c45
Benzo(k)fluoranthene,-8.49,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45
Benzo[ghi]perylene,-9.018,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56
Benzocaine,-2.616,CCOC(=O)c1ccc(N)cc1
benzoin,-2.85,OC(C(=O)c1ccccc1)c2ccccc2
Benzonitrile,-1.0,N#Cc1ccccc1
Benzophenone,-3.12,O=C(c1ccccc1)c2ccccc2
benzothiazole,-1.5,c2ccc1scnc1c2 
Benzotriazole,-0.78,c2ccc1[nH]nnc1c2
Benzoxazole,-1.16,c2ccc1ocnc1c2
Benzylchloride,-2.39,ClCc1ccccc1
Benzyltrifluoride,-2.51,FC(F)(F)c1ccccc1
benzylurea,-0.95,NC(=O)NCc1ccccc1 
Betamethasone-17-valerate,-4.71,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO
Bibenzyl ,-4.62,C(Cc1ccccc1)c2ccccc2
Biphenyl,-4.345,c1ccc(cc1)c2ccccc2
biquinoline,-5.4,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 
borneol,-2.32,CC1(C)C2CCC1(C)C(O)C2
Bromacil,-2.523,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O 
bromadiolone,-4.445,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 
Bromobenzene,-2.55,Brc1ccccc1
Bromochloromethane,-0.89,ClCBr
Bromodichloromethane,-1.54,BrC(Cl)Cl
Bromoethane,-1.09,CCBr
Bromomethane,-0.79,CBr
Bromophos,-6.09,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl
bromopropylate,-4.93,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 
bromoxynil,-3.33,Oc1c(Br)cc(C#N)cc1Br 
brompyrazone,-3.127,c1ccccc1n2ncc(N)c(Br)c2(=O)
bupirimate,-4.16,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C 
Butabarbital,-2.39,O=C1NC(=O)NC(=O)C1(CC)C(C)CC
butacarb,-4.24,c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1
butachlor,-4.19,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC 
butallylonal,-2.647,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O 
Butamben,-3.082,CCCCOC(=O)c1ccc(N)cc1
Butan-2-ol,0.47,CCC(C)O
Butane,-2.57,CCCC
Butanethiol ,-2.18,CCCCS
Butethal,-1.661,CCCCC1(CC)C(=O)NC(=O)NC1=O
Buthidazole,-1.877,CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C
Buturon,-3.9,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1
Butyl acetate,-1.37,CCCCOC=O
Butylate,-3.68,CCSC(=O)N(CC(C)C)CC(C)C
Butylbenzene,-4.06,CCCCc1ccccc1
Butyraldehyde,-0.01,CCCC=O
Caffeine,-0.876,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
Camphor,-1.96,CC1(C)C2CCC1(C)C(=O)C2
Caproaldehyde,-1.3,CCCCCC=O
captafol,-5.4,ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O 
Carbanilide,-3.15,O=C(Nc1ccccc1)Nc2ccccc2
Carbaryl,-3.224,CNC(=O)Oc1cccc2ccccc12
Carbazole,-5.27,c1ccc2c(c1)[nH]c3ccccc32
Carbetamide,-1.83,c1c(NC(=O)OC(C)C(=O)NCC)cccc1
Carbofuran,-2.8,CNC(=O)Oc1cccc2CC(C)(C)Oc12
Carbophenthion,-5.736,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1
Carboxin,-3.14,CC1=C(SCCO1)C(=O)Nc2ccccc2
Carbromal,-2.68,CCC(Br)(CC)C(=O)NC(N)=O
Carvacrol,-2.08,c1(O)c(C)ccc(C(C)C)c1
Carvone,-2.06,CC(=C)C1CC=C(C)C(=O)C1
chloralose,-1.84,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl 
Chloramphenicol,-2.111,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O
Chlorazine,-4.411,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC
Chlorbromuron,-3.924,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
Chlorbufam,-2.617,CC(OC(=O)Nc1cccc(Cl)c1)C#C
Chlordane,-6.86,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
Chlordene,-5.64,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl 
chlordimeform,-2.86,CN(C)C=Nc1ccc(Cl)cc1C
Chlorimuron-ethyl (ph 7),-4.576,CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2
chloroacetamide,-0.02,NC(=O)CCl 
Chloroacetonitrile,-0.092,ClCC#N
Chlorobenzene,-2.38,Clc1ccccc1
Chlorodibromethane,-1.9,ClC(Br)Br
Chloroethane,-1.06,ClCC
Chloroethylene,-1.75,ClC=C
Chloropham,-3.38,CC(C)OC(=O)Nc1cccc(Cl)c1
Chloropicrin,-2.0,ClC(Cl)(Cl)N(=O)=O
chloropropylate,-4.53,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C
Chlorothalonil,-5.64,c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1
chlorothiazide,-3.05,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl 
Chlorotoluron,-3.46,CN(C)C(=O)Nc1ccc(C)c(Cl)c1
Chloroxuron,-4.89,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2
chlorpyrifos,-5.67,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl 
chlorquinox,-5.43,c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) 
Chlorthalidone,-3.451,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23
Chlorzoxazone,-2.831,Clc2ccc1oc(=O)[nH]c1c2
Cholanthrene,-7.85,C1Cc2c3c1cccc3cc4c2ccc5ccccc54
Chrysene,-8.057,c1ccc2c(c1)ccc3c4ccccc4ccc23
"cis 1,2-Dichloroethylene",-1.3,Cl\C=C/Cl
"cis-1,2-Dimethylcyclohexane",-4.3,C/C1CCCCC1\C
cis-2-Pentene,-2.54,CC/C=C\C
citral,-2.06,CC(C)=CCCC(C)=CC(=O)
Clomazone,-2.338,CC1(C)CON(Cc2ccccc2Cl)C1=O
Clonazepam,-3.499,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O
Coronene,-9.332,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67
Corticosterone,-3.24,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO
Cortisone,-3.11,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO
cortisone acetate,-4.21,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C 
Coumachlor,-5.839,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O
Coumaphos,-5.382,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2
Coumatetralyl,-2.84,O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 
Cyanazine,-3.15,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
cycloate,-3.4,CCSC(=O)N(CC)C1CCCCC1 
cyclobarbital,-2.17,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 
Cyclobutyl-5-spirobarbituric acid,-1.655,O=C2NC(=O)C1(CCC1)C(=O)N2
Cycloheptane,-3.51,C1CCCCCC1
Cycloheptanol,-0.88,OC1CCCCCC1
Cycloheptene,-3.18,C1CCC=CCC1
Cycloheptyl-5-spirobarbituric acid,-3.168,O=C2NC(=O)C1(CCCCCC1)C(=O)N2 
Cyclohexane,-3.1,C1CCCCC1
Cyclohexanol ,-0.44,OC1CCCCC1
Cyclohexanone,-0.6,O=C1CCCCC1
Cyclohexene,-2.59,C1CCC=CC1
cycloheximide,-1.13,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 
Cyclohexyl-5-spirobarbituric acid,-3.06,O=C2NC(=O)C1(CCCCC1)C(=O)N2
Cyclooctane,-4.15,C1CCCCCCC1
Cyclooctanol,-1.29,OC1CCCCCCC1
Cyclooctyl-5-spirobarbituric acid,-2.982,O=C2NC(=O)C1(CCCCCCC1)C(=O)N2
Cyclopentane ,-2.64,C1CCCC1
Cyclopentene ,-2.1,C1CC=CC1
Cyclopentyl-5-spirobarbituric acid,-2.349,O=C2NC(=O)C1(CCCC1)C(=O)N2
Cyclopropyl-5-spirobarbituric acid,-1.886,O=C2NC(=O)C1(CC1)C(=O)N2 
Cycluron,-2.218,CN(C)C(=O)NC1CCCCCCC1
Cyfluthrin,-7.337,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2
Cyhalothrin,-8.176,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
Cypermethrin,-8.017,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
cytosine,-1.155,Nc1cc[nH]c(=O)n1 
Danazol,-5.507,CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C
Dapsone,-3.094,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2
DDD,-7.2,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2
DDE,-6.9,ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2
DDT,-7.15,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
Decalin,-5.19,C1CCC2CCCCC2C1
DEF,-5.14,CCCCSP(=O)(SCCCC)SCCCC
Deltamethrin,-8.402,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
Deoxycorticosterone,-3.45,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO
deoxycorticosterone acetate,-4.63,CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C 
Desmedipham,-4.632,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 
Dexamethasone,-3.59,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
dexamethasone acetate,-4.9,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O 
D-fenchone,-1.85,CC2(C)C1CCC(C)(C1)C2=O
Di(2-ethylhexyl)-phthalate,-6.96,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
Dialifor,-6.34,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O
Dialifos,-6.34,CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O
Diallate,-4.286,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl
Diazepam,-3.754,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23
Diazinon,-3.64,CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C
Dibenzofurane,-4.6,o1c2ccccc2c3ccccc13
Dibenzothiophene,-4.38,c1ccc2c(c1)sc3ccccc23
Dibromomethane,-1.17,BrCBr
Dibutyl ether ,-1.85,CCCCOCCCC
dibutyl sebacate,-3.896,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
dibutylphthalate,-4.4,CCCCOC(=O)c1ccccc1C(=O)OCCCC 
Dicapthon,-4.31,COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O
Dichloromethane,-0.63,ClCCl
Dichlorophen,-3.953,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O
Dicofol,-5.666,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
Dieldrin,-6.29,ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl
Dienestrol,-4.95,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2
Dienochlor,-7.278,ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl
Diethyl ether ,-0.09,CCOCC
Diethyl phthalate ,-2.35,CCOC(=O)c1ccccc1C(=O)OCC
Diethyl sulfide,-1.34,CCSCC
Diethyldisulfide,-2.42,CCSSCC
diethylstilbestrol,-4.07,CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2 
Difenoxuron,-4.16,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2
difluron,-6.02,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2
Digitoxin,-5.293,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C 
"Digoxin (L1=41,8mg/mL, L2=68,2mg/mL, Z=40,1mg/mL)",-4.081,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C 
Dihexyl phthalate,-6.144,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
Diiodomethane,-2.34,ICI
diisooctyl phthalate,-6.637,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1
Diisopropyl ether ,-1.1,CC(C)OC(C)C
Diisopropylsulfide,-2.24,CC(C)SC(C)C
Dimecron,0.523,CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl
Dimefuron,-4.328,CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C
dimetan,-0.85,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 
dimethirimol,-2.24,CCCCc1c(C)nc(nc1O)N(C)C 
Dimethoxymethane,0.48,COCOC
Dimethyl phthalate,-1.66,COC(=O)c1ccccc1C(=O)OC
Dimethyl sulfide,-0.45,CSC
Dimethyldisulfide,-1.44,CSSC
Dinitramine,-5.47,CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O
Dinoseb,-3.38,CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O 
d-inositol,0.35,OC1C(O)C(O)C(O)C(O)C1O
Di-n-propylsulfide,-2.58,CCCSCCC
dioctyl phthalate,-5.115,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC 
Diosgenin,-7.32,C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21
Dioxacarb,-1.57,CNC(=O)Oc1ccccc1C2OCCO2
diphenamid,-2.98,CN(C)C(=O)C(c1ccccc1)c2ccccc2 
Diphenyl ether ,-3.96,O(c1ccccc1)c2ccccc2
Diphenylamine,-3.504,N(c1ccccc1)c2ccccc2
Diphenylmethane,-4.08,C(c1ccccc1)c2ccccc2
Dipropyl ether,-1.62,CCCOCCC
Disulfiram,-4.86,CCN(CC)C(=S)SSC(=S)N(CC)CC
Disulfoton,-4.23,CCOP(=S)(OCC)SCCSCC
Ditalimfos,-3.35,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O
Diuron,-3.8,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
d-Limonene,-4.26,CC1=CCC(CC1)C(C)=C
DNOC,-1.456,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O
Dulcin,-2.17,CCOc1ccc(NC(N)=O)cc1
Dyphylline,-0.17,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O
Eicosane,-8.172,CCCCCCCCCCCCCCCCCCCC
Epiandrosterone,-4.16,CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O
Epitostanol,-5.41,CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O
Equilenin,-5.24,CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O
Equilin,-5.282,CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O
Eriodictyol,-3.62,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3
Erythritol,0.7,OCC(O)C(O)CO
Estradiol,-5.03,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O
Estragole,-2.92,c1(OC)ccc(CC=C)cc1
estriol,-4.955,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O 
Estrone,-3.955,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O
Ethalfluralin,-6.124,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
Ethane,-1.36,CC
Ethanethiol,-0.6,CCS
Ethanol,1.1,CCO
Ethinyl estradiol,-4.3,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C 
ethiofencarb,-2.09,CCSCc1ccccc1OC(=O)NC 
Ethion,-5.54,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
Ethirimol,-3.028,CCCCc1c(C)nc(NCC)[nH]c1=O
Ethisterone,-5.66,CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C 
Ethofumesate,-3.42,CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C
Ethoxyzolamide,-3.81,CCOc2ccc1nc(sc1c2)S(N)(=O)=O 
Ethyl acetate,-0.04,CCOC(=O)C
Ethyl benzoate ,-2.32,CCOC(=O)c1ccccc1
Ethyl butyrate,-1.28,CCCCCOC(=O)CC
ethyl cinnamate,-3.0,CCOC(=O)C=Cc1ccccc1
Ethyl decanoate,-4.1,CCCCCCCCCC(=O)OCC
Ethyl formate,0.15,CCOC=O
Ethyl heptanoate,-2.74,CCCCCCC(=O)OCC
Ethyl hexanoate,-2.35,CCCCCC(=O)OCC
Ethyl nonanoate,-3.8,CCCCCCCCC(=O)OCC
Ethyl octanoate,-3.39,CCCCCCCC(=O)OCC
Ethyl pentanoate,-1.75,CCCOC(=O)CCC
Ethyl propionate,-0.66,CCOC(=O)CC
Ethyl propyl ether,-0.66,CCCOCC
Ethyl vinyl ether,-0.85,CCOC=C
Ethylbenzene,-2.77,CCc1ccccc1
Ethylcyclohexane,-4.25,CCC1CCCCC1
Ethylene,-0.4,C=C
Ethyl-p-hydroxybenzoate ,-2.35,CCOC(=O)c1ccc(O)cc1
Ethyne,0.29,C#C
Etofenprox,-8.6,CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3
Etomidate,-4.735,CCOC(=O)c1cncn1C(C)c2ccccc2
"Etoposide (148-167,25mg/ml)",-3.571,COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67
eucalyptol,-1.64,CC12CCC(CC1)C(C)(C)O2 
Eugenol,-1.56,COc1cc(CC=C)ccc1O
Fenarimol,-4.38,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl
Fenfuram,-3.3,Cc1occc1C(=O)Nc2ccccc2
Fenitrothion,-4.04,COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1
Fenothiocarb,-3.927,CN(C)C(=O)SCCCCOc1ccccc1
Fenoxycarb,-4.7,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2
Fenpropathrin,-6.025,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C
fensulfothion,-2.3,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O 
Fenthion,-4.57,COP(=S)(OC)Oc1ccc(SC)c(C)c1
Fenuron,-1.6,CN(C)C(=O)Nc1ccccc1
fluconazole,-1.8,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F 
Flucythrinate,-6.876,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3
Flucytosine,-0.972,Nc1nc(=O)[nH]cc1F
Fludrocortisone,-3.43,CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO 
Flumethasone,-5.613,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
Flumetralin,-6.78,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O
Fluometuron,-3.43,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F
Fluoranthene,-6.0,c1ccc2c(c1)c3cccc4cccc2c34
Fluorene ,-5.0,C1c2ccccc2c3ccccc13
Fluorobenzene,-1.8,Fc1ccccc1
Fluoromethalone,-4.099,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14
Fluridone,-4.445,Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F
Flurochloridone,-4.047,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O
Flutriafol,-3.37,OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F
Fluvalinate,-8.003,CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
Formetanate,-2.34,CNC(=O)Oc1cccc(N=CN(C)C)c1
Formothion,-1.995,COP(=S)(OC)SCC(=O)N(C)C=O
Fructose,0.64,OCC1OC(O)(CO)C(O)C1O
Furane,-0.82,c1ccoc1
Furfural,-0.1,O=Cc1ccco1
gentisin,-2.943,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC)
Glafenine,-4.571,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23
glucose,0.74,OCC1OC(O)C(O)C(O)C1O
Glutethimide,-2.337,CCC1(CCC(=O)NC1=O)c2ccccc2 
Glycerol,1.12,OCC(O)CO
Glyceryl triacetate,-0.6,CC(=O)OCC(COC(=O)C)OC(=O)C
Griseofulvin,-3.246,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O
Guaiacol,-1.96,COc1ccccc1O 
guanine,-3.583,Nc2nc1[nH]cnc1c(=O)[nH]2 
halothane,-1.71,FC(F)(F)C(Cl)Br 
hematein,-2.7,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21
Heptachlor,-6.317,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
Heptane,-4.53,CCCCCCC
"Hexachloro-1,3-butadiene",-4.92,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl
Hexachloroethane,-3.67,ClC(Cl)(Cl)C(Cl)(Cl)Cl
hexacosane,-8.334,CCCCCCCCCCCCCCCCCCCCCCCCCC
Hexadecane,-8.4,CCCCCCCCCCCCCCCC
Hexamethylbenzene,-5.23,Cc1c(C)c(C)c(C)c(C)c1C
Hexane ,-3.84,CCCCCC
Hexestrol,-4.43,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2
Hexylbenzene ,-5.21,CCCCCCc1ccccc1
hydantoin,-0.4,O=C1CNC(=O)N1 
hydrazobenzene,-2.92,N(Nc1ccccc1)c2ccccc2 
hydrobenzoin,-1.93,c1ccccc1C(O)C(O)c2ccccc2
hydrochlorothiazide,-2.63,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl 
Hydrocortisone ,-3.09,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO
Hydrocortisone 21-acetate,-4.88,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
hydroxychlordene,-5.46,OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl 
Hydroxyprogesterone-17a,-3.817,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
Hypoxanthine,-2.296,O=c1[nH]cnc2nc[nH]c12 
Indan,-3.04,C1Cc2ccccc2C1
Indapamide,-3.586,CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O 
indazole,-2.16,c2ccc1[nH]ncc1c2 
Indole,-1.52,c2ccc1[nH]ccc1c2
indoline,-1.04,c2ccc1NCCc1c2 
Inosine,-1.23,OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23
Iodobenzene,-3.01,Ic1ccccc1
Iodoethane,-1.6,CCI
Iodofenphos,-6.62,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl
Iodomethane,-1.0,CI
